,TrainSize,Train/Test,Accuracy,SplitID
1823,353,Test,96.6,11
1824,353,Train,98.01699716713881,12
1825,353,Test,98.8,12
1826,353,Train,98.01699716713881,13
1827,353,Test,97.2,13
1828,353,Train,98.58356940509914,14
1829,353,Test,96.89999999999999,14
1830,353,Train,98.30028328611898,15
1831,353,Test,96.2,15
1832,353,Train,98.01699716713881,16
1833,353,Test,97.1,16
1834,353,Train,98.01699716713881,17
1835,353,Test,96.7,17
1836,353,Train,98.01699716713881,18
1837,353,Test,96.89999999999999,18
1838,353,Train,99.15014164305948,19
1839,353,Test,97.1,19
1840,353,Train,98.86685552407933,20
1841,353,Test,98.8,20
1842,353,Train,98.58356940509914,21
1843,353,Test,98.0,21
1844,353,Train,99.15014164305948,22
1845,353,Test,98.0,22
1846,353,Train,97.45042492917847,23
1847,353,Test,96.89999999999999,23
1848,353,Train,97.73371104815864,24
1849,353,Test,97.2,24
1850,353,Train,98.01699716713881,25
1851,353,Test,97.39999999999999,25
1852,353,Train,98.30028328611898,26
1853,353,Test,98.0,26
1854,353,Train,97.73371104815864,27
1855,353,Test,98.0,27
1856,353,Train,98.86685552407933,28
1857,353,Test,96.5,28
1858,353,Train,98.01699716713881,29
1859,353,Test,96.5,29
1860,353,Train,98.58356940509914,30
1861,353,Test,97.5,30
1862,353,Train,98.01699716713881,31
1863,353,Test,98.0,31
1864,353,Train,98.86685552407933,32
1865,353,Test,96.8,32
1866,353,Train,98.30028328611898,33
1867,353,Test,98.2,33
1868,353,Train,98.58356940509914,34
1869,353,Test,98.2,34
1870,353,Train,98.30028328611898,35
1871,353,Test,97.0,35
1872,353,Train,99.15014164305948,36
1873,353,Test,97.0,36
1874,353,Train,97.73371104815864,37
1875,353,Test,97.6,37
1876,353,Train,98.86685552407933,38
1877,353,Test,97.7,38
1878,353,Train,98.30028328611898,39
1879,353,Test,96.6,39
1880,353,Train,98.58356940509914,40
1881,353,Test,95.89999999999999,40
1882,353,Train,98.86685552407933,41
1883,353,Test,98.0,41
1884,353,Train,97.73371104815864,42
1885,353,Test,98.1,42
1886,353,Train,97.16713881019831,43
1887,353,Test,97.39999999999999,43
1888,353,Train,98.01699716713881,44
1889,353,Test,97.39999999999999,44
1890,353,Train,98.30028328611898,45
1891,353,Test,97.3,45
1892,353,Train,98.30028328611898,46
1893,353,Test,97.5,46
1894,353,Train,98.86685552407933,47
1895,353,Test,97.3,47
1896,353,Train,98.58356940509914,48
1897,353,Test,97.6,48
1898,353,Train,98.86685552407933,49
1899,353,Test,96.8,49
1900,353,Train,98.01699716713881,50
1901,353,Test,96.7,50
1902,353,Train,98.58356940509914,51
1903,353,Test,96.0,51
1904,353,Train,98.30028328611898,52
1905,353,Test,97.1,52
1906,353,Train,97.73371104815864,53
1907,353,Test,98.0,53
1908,353,Train,97.16713881019831,54
1909,353,Test,96.39999999999999,54
1910,353,Train,98.30028328611898,55
1911,353,Test,96.39999999999999,55
1912,353,Train,98.30028328611898,56
1913,353,Test,97.3,56
1914,353,Train,97.45042492917847,57
1915,353,Test,96.39999999999999,57
1916,353,Train,98.01699716713881,58
1917,353,Test,97.89999999999999,58
1918,353,Train,98.86685552407933,59
1919,353,Test,96.7,59
1920,353,Train,98.58356940509914,60
1921,353,Test,98.1,60
1922,353,Train,98.86685552407933,61
1923,353,Test,97.8,61
1924,353,Train,98.01699716713881,62
1925,353,Test,97.3,62
1926,353,Train,98.30028328611898,63
1927,353,Test,97.6,63
1928,353,Train,98.58356940509914,64
1929,353,Test,97.5,64
1930,353,Train,97.73371104815864,65
1931,353,Test,97.89999999999999,65
1932,353,Train,99.43342776203966,66
1933,353,Test,97.1,66
1934,353,Train,98.58356940509914,67
1935,353,Test,97.39999999999999,67
1936,353,Train,98.86685552407933,68
1937,353,Test,97.6,68
1938,353,Train,98.30028328611898,69
1939,353,Test,97.39999999999999,69
1940,353,Train,98.01699716713881,70
1941,353,Test,97.39999999999999,70
1942,353,Train,98.30028328611898,71
1943,353,Test,97.8,71
1944,353,Train,98.30028328611898,72
1945,353,Test,97.2,72
1946,353,Train,98.30028328611898,73
1947,353,Test,97.1,73
1948,353,Train,97.73371104815864,74
1949,353,Test,96.0,74
1950,353,Train,98.58356940509914,75
1951,353,Test,96.8,75
1952,353,Train,97.45042492917847,76
1953,353,Test,96.5,76
1954,353,Train,98.01699716713881,77
1955,353,Test,97.8,77
1956,353,Train,98.01699716713881,78
1957,353,Test,97.1,78
1958,353,Train,99.15014164305948,79
1959,353,Test,97.8,79
1960,353,Train,98.86685552407933,80
1961,353,Test,98.2,80
1962,353,Train,98.30028328611898,81
1963,353,Test,98.0,81
1964,353,Train,97.73371104815864,82
1965,353,Test,97.1,82
1966,353,Train,99.43342776203966,83
1967,353,Test,97.2,83
1968,353,Train,97.16713881019831,84
1969,353,Test,95.7,84
1970,353,Train,96.88385269121812,85
1971,353,Test,96.6,85
1972,353,Train,97.45042492917847,86
1973,353,Test,97.3,86
1974,353,Train,97.16713881019831,87
1975,353,Test,96.89999999999999,87
1976,353,Train,98.58356940509914,88
1977,353,Test,96.1,88
1978,353,Train,98.01699716713881,89
1979,353,Test,95.89999999999999,89
1980,353,Train,97.16713881019831,90
1981,353,Test,97.2,90
1982,353,Train,98.01699716713881,91
1983,353,Test,96.2,91
1984,353,Train,99.15014164305948,92
1985,353,Test,97.8,92
1986,353,Train,98.58356940509914,93
1987,353,Test,97.89999999999999,93
1988,353,Train,98.30028328611898,94
1989,353,Test,98.0,94
1990,353,Train,96.88385269121812,95
1991,353,Test,97.0,95
1992,353,Train,97.45042492917847,96
1993,353,Test,97.39999999999999,96
1994,353,Train,97.45042492917847,97
1995,353,Test,96.1,97
1996,353,Train,97.45042492917847,98
1997,353,Test,97.7,98
1998,353,Train,98.58356940509914,99
1999,353,Test,98.2,99
2000,388,Train,97.9381443298969,0
2001,388,Test,97.8,0
2002,388,Train,98.4536082474227,1
2003,388,Test,98.3,1
2004,388,Train,98.71134020618557,2
2005,388,Test,98.0,2
2006,388,Train,97.9381443298969,3
2007,388,Test,96.89999999999999,3
2008,388,Train,98.4536082474227,4
2009,388,Test,97.7,4
2010,388,Train,98.71134020618557,5
2011,388,Test,97.89999999999999,5
2012,388,Train,97.9381443298969,6
2013,388,Test,97.6,6
2014,388,Train,98.19587628865979,7
2015,388,Test,97.5,7
2016,388,Train,97.42268041237114,8
2017,388,Test,97.3,8
2018,388,Train,98.19587628865979,9
2019,388,Test,97.5,9
2020,388,Train,98.96907216494846,10
2021,388,Test,98.5,10
2022,388,Train,98.71134020618557,11
2023,388,Test,96.6,11
2024,388,Train,97.9381443298969,12
2025,388,Test,98.8,12
2026,388,Train,97.68041237113401,13
2027,388,Test,97.5,13
2028,388,Train,98.4536082474227,14
2029,388,Test,97.1,14
2030,388,Train,98.4536082474227,15
2031,388,Test,96.6,15
2032,388,Train,97.9381443298969,16
2033,388,Test,97.0,16
2034,388,Train,98.4536082474227,17
2035,388,Test,97.6,17
2036,388,Train,97.9381443298969,18
2037,388,Test,96.89999999999999,18
2038,388,Train,98.71134020618557,19
2039,388,Test,97.3,19
2040,388,Train,98.71134020618557,20
2041,388,Test,98.7,20
2042,388,Train,98.4536082474227,21
2043,388,Test,98.3,21
2044,388,Train,98.71134020618557,22
2045,388,Test,98.1,22
2046,388,Train,97.16494845360825,23
2047,388,Test,97.0,23
2048,388,Train,97.9381443298969,24
2049,388,Test,97.39999999999999,24
2050,388,Train,98.19587628865979,25
2051,388,Test,97.3,25
2052,388,Train,98.4536082474227,26
2053,388,Test,98.1,26
2054,388,Train,97.68041237113401,27
2055,388,Test,97.89999999999999,27
2056,388,Train,98.4536082474227,28
2057,388,Test,97.0,28
2058,388,Train,98.19587628865979,29
2059,388,Test,97.2,29
2060,388,Train,98.96907216494846,30
2061,388,Test,97.5,30
2062,388,Train,98.19587628865979,31
2063,388,Test,98.2,31
2064,388,Train,97.68041237113401,32
2065,388,Test,96.8,32
2066,388,Train,98.4536082474227,33
2067,388,Test,97.89999999999999,33
2068,388,Train,98.71134020618557,34
2069,388,Test,97.8,34
2070,388,Train,98.4536082474227,35
2071,388,Test,96.89999999999999,35
2072,388,Train,99.22680412371135,36
2073,388,Test,97.3,36
2074,388,Train,98.19587628865979,37
2075,388,Test,97.6,37
2076,388,Train,98.71134020618557,38
2077,388,Test,97.6,38
2078,388,Train,98.19587628865979,39
2079,388,Test,97.1,39
2080,388,Train,98.19587628865979,40
2081,388,Test,95.89999999999999,40
2082,388,Train,98.71134020618557,41
2083,388,Test,98.0,41
2084,388,Train,97.68041237113401,42
2085,388,Test,98.1,42
2086,388,Train,97.9381443298969,43
2087,388,Test,97.39999999999999,43
2088,388,Train,98.4536082474227,44
2089,388,Test,97.5,44
2090,388,Train,98.4536082474227,45
2091,388,Test,97.39999999999999,45
2092,388,Train,97.68041237113401,46
2093,388,Test,97.7,46
2094,388,Train,98.96907216494846,47
2095,388,Test,97.3,47
2096,388,Train,98.4536082474227,48
2097,388,Test,97.8,48
2098,388,Train,99.22680412371135,49
2099,388,Test,96.7,49
2100,388,Train,98.4536082474227,50
2101,388,Test,97.0,50
2102,388,Train,97.9381443298969,51
2103,388,Test,96.2,51
2104,388,Train,98.4536082474227,52
2105,388,Test,97.1,52
2106,388,Train,97.42268041237114,53
2107,388,Test,98.0,53
2108,388,Train,97.42268041237114,54
2109,388,Test,96.3,54
2110,388,Train,98.4536082474227,55
2111,388,Test,96.39999999999999,55
2112,388,Train,98.4536082474227,56
2113,388,Test,97.5,56
2114,388,Train,98.19587628865979,57
2115,388,Test,97.0,57
2116,388,Train,98.19587628865979,58
2117,388,Test,98.1,58
2118,388,Train,98.71134020618557,59
2119,388,Test,97.1,59
2120,388,Train,98.4536082474227,60
2121,388,Test,98.1,60
2122,388,Train,98.71134020618557,61
2123,388,Test,98.0,61
2124,388,Train,97.68041237113401,62
2125,388,Test,97.6,62
2126,388,Train,98.4536082474227,63
2127,388,Test,97.39999999999999,63
2128,388,Train,98.71134020618557,64
2129,388,Test,97.5,64
2130,388,Train,98.19587628865979,65
2131,388,Test,98.1,65
2132,388,Train,99.22680412371135,66
2133,388,Test,97.2,66
2134,388,Train,98.71134020618557,67
2135,388,Test,97.5,67
2136,388,Train,99.22680412371135,68
2137,388,Test,97.7,68
2138,388,Train,98.96907216494846,69
2139,388,Test,97.89999999999999,69
2140,388,Train,98.19587628865979,70
2141,388,Test,97.5,70
2142,388,Train,98.4536082474227,71
2143,388,Test,97.8,71
2144,388,Train,98.19587628865979,72
2145,388,Test,97.3,72
2146,388,Train,97.9381443298969,73
2147,388,Test,97.2,73
2148,388,Train,97.68041237113401,74
2149,388,Test,96.0,74
2150,388,Train,98.96907216494846,75
2151,388,Test,97.1,75
2152,388,Train,97.42268041237114,76
2153,388,Test,96.89999999999999,76
2154,388,Train,98.19587628865979,77
2155,388,Test,97.6,77
2156,388,Train,98.19587628865979,78
2157,388,Test,97.1,78
2158,388,Train,99.22680412371135,79
2159,388,Test,97.8,79
2160,388,Train,98.19587628865979,80
2161,388,Test,98.1,80
2162,388,Train,98.19587628865979,81
2163,388,Test,98.2,81
2164,388,Train,98.4536082474227,82
2165,388,Test,97.39999999999999,82
2166,388,Train,99.22680412371135,83
2167,388,Test,97.6,83
2168,388,Train,97.16494845360825,84
2169,388,Test,95.7,84
2170,388,Train,97.9381443298969,85
2171,388,Test,96.8,85
2172,388,Train,96.90721649484536,86
2173,388,Test,96.8,86
2174,388,Train,97.68041237113401,87
2175,388,Test,97.39999999999999,87
2176,388,Train,98.71134020618557,88
2177,388,Test,96.1,88
2178,388,Train,98.19587628865979,89
2179,388,Test,95.89999999999999,89
2180,388,Train,97.68041237113401,90
2181,388,Test,97.3,90
2182,388,Train,98.19587628865979,91
2183,388,Test,96.2,91
2184,388,Train,98.71134020618557,92
2185,388,Test,97.89999999999999,92
2186,388,Train,99.48453608247422,93
2187,388,Test,98.0,93
2188,388,Train,98.4536082474227,94
2189,388,Test,98.0,94
2190,388,Train,96.90721649484536,95
2191,388,Test,97.1,95
2192,388,Train,97.42268041237114,96
2193,388,Test,97.7,96
2194,388,Train,98.19587628865979,97
2195,388,Test,96.7,97
2196,388,Train,97.68041237113401,98
2197,388,Test,97.5,98
2198,388,Train,98.71134020618557,99
2199,388,Test,98.3,99
2200,427,Train,97.18969555035129,0
2201,427,Test,97.8,0
2202,427,Train,98.36065573770492,1
2203,427,Test,98.4,1
2204,427,Train,98.82903981264637,2
2205,427,Test,98.1,2
2206,427,Train,98.36065573770492,3
2207,427,Test,97.7,3
2208,427,Train,98.36065573770492,4
2209,427,Test,97.3,4
2210,427,Train,98.12646370023418,5
2211,427,Test,97.7,5
2212,427,Train,98.12646370023418,6
2213,427,Test,97.6,6
2214,427,Train,98.36065573770492,7
2215,427,Test,97.3,7
2216,427,Train,97.89227166276346,8
2217,427,Test,97.5,8
2218,427,Train,98.12646370023418,9
2219,427,Test,97.6,9
2220,427,Train,98.82903981264637,10
2221,427,Test,98.4,10
2222,427,Train,99.06323185011709,11
2223,427,Test,96.8,11
2224,427,Train,97.65807962529274,12
2225,427,Test,98.7,12
2226,427,Train,98.12646370023418,13
2227,427,Test,97.8,13
2228,427,Train,98.12646370023418,14
2229,427,Test,97.1,14
2230,427,Train,98.12646370023418,15
2231,427,Test,97.1,15
2232,427,Train,97.89227166276346,16
2233,427,Test,97.0,16
2234,427,Train,98.12646370023418,17
2235,427,Test,97.1,17
2236,427,Train,97.89227166276346,18
2237,427,Test,96.3,18
2238,427,Train,98.36065573770492,19
2239,427,Test,97.5,19
2240,427,Train,98.36065573770492,20
2241,427,Test,98.5,20
2242,427,Train,98.36065573770492,21
2243,427,Test,98.6,21
2244,427,Train,98.59484777517564,22
2245,427,Test,98.0,22
2246,427,Train,97.42388758782201,23
2247,427,Test,97.1,23
2248,427,Train,98.12646370023418,24
2249,427,Test,97.39999999999999,24
2250,427,Train,98.36065573770492,25
2251,427,Test,97.7,25
2252,427,Train,98.59484777517564,26
2253,427,Test,97.8,26
2254,427,Train,98.36065573770492,27
2255,427,Test,98.1,27
2256,427,Train,97.89227166276346,28
2257,427,Test,97.39999999999999,28
2258,427,Train,98.12646370023418,29
2259,427,Test,97.2,29
2260,427,Train,99.06323185011709,30
2261,427,Test,97.6,30
2262,427,Train,98.59484777517564,31
2263,427,Test,98.4,31
2264,427,Train,97.89227166276346,32
2265,427,Test,96.8,32
2266,427,Train,98.36065573770492,33
2267,427,Test,97.89999999999999,33
2268,427,Train,98.36065573770492,34
2269,427,Test,97.7,34
2270,427,Train,98.82903981264637,35
2271,427,Test,97.39999999999999,35
2272,427,Train,99.06323185011709,36
2273,427,Test,97.3,36
2274,427,Train,98.59484777517564,37
2275,427,Test,97.5,37
2276,427,Train,98.59484777517564,38
2277,427,Test,97.89999999999999,38
2278,427,Train,97.42388758782201,39
2279,427,Test,97.2,39
2280,427,Train,98.59484777517564,40
2281,427,Test,96.1,40
2282,427,Train,98.59484777517564,41
2283,427,Test,98.0,41
2284,427,Train,97.89227166276346,42
2285,427,Test,98.2,42
2286,427,Train,98.12646370023418,43
2287,427,Test,97.3,43
2288,427,Train,98.82903981264637,44
2289,427,Test,97.5,44
2290,427,Train,98.12646370023418,45
2291,427,Test,97.39999999999999,45
2292,427,Train,97.89227166276346,46
2293,427,Test,97.7,46
2294,427,Train,98.36065573770492,47
2295,427,Test,97.2,47
2296,427,Train,98.59484777517564,48
2297,427,Test,97.89999999999999,48
2298,427,Train,99.29742388758783,49
2299,427,Test,97.1,49
2300,427,Train,98.12646370023418,50
2301,427,Test,97.39999999999999,50
2302,427,Train,98.36065573770492,51
2303,427,Test,97.2,51
2304,427,Train,98.36065573770492,52
2305,427,Test,97.1,52
2306,427,Train,97.65807962529274,53
2307,427,Test,97.89999999999999,53
2308,427,Train,97.42388758782201,54
2309,427,Test,96.8,54
2310,427,Train,98.12646370023418,55
2311,427,Test,96.39999999999999,55
2312,427,Train,97.89227166276346,56
2313,427,Test,97.6,56
2314,427,Train,97.65807962529274,57
2315,427,Test,97.3,57
2316,427,Train,98.59484777517564,58
2317,427,Test,97.89999999999999,58
2318,427,Train,98.36065573770492,59
2319,427,Test,97.3,59
2320,427,Train,98.36065573770492,60
2321,427,Test,98.4,60
2322,427,Train,98.59484777517564,61
2323,427,Test,97.89999999999999,61
2324,427,Train,97.65807962529274,62
2325,427,Test,97.39999999999999,62
2326,427,Train,98.59484777517564,63
2327,427,Test,97.6,63
2328,427,Train,98.82903981264637,64
2329,427,Test,97.6,64
2330,427,Train,98.36065573770492,65
2331,427,Test,98.1,65
2332,427,Train,99.06323185011709,66
2333,427,Test,97.6,66
2334,427,Train,98.59484777517564,67
2335,427,Test,97.5,67
2336,427,Train,99.29742388758783,68
2337,427,Test,97.6,68
2338,427,Train,99.06323185011709,69
2339,427,Test,98.1,69
2340,427,Train,98.12646370023418,70
2341,427,Test,97.6,70
2342,427,Train,98.59484777517564,71
2343,427,Test,97.8,71
2344,427,Train,98.12646370023418,72
2345,427,Test,97.2,72
2346,427,Train,98.36065573770492,73
2347,427,Test,97.3,73
2348,427,Train,97.65807962529274,74
2349,427,Test,96.2,74
2350,427,Train,99.06323185011709,75
2351,427,Test,97.7,75
2352,427,Train,97.42388758782201,76
2353,427,Test,97.1,76
2354,427,Train,98.36065573770492,77
2355,427,Test,97.5,77
2356,427,Train,98.12646370023418,78
2357,427,Test,97.1,78
2358,427,Train,99.29742388758783,79
2359,427,Test,97.8,79
2360,427,Train,98.36065573770492,80
2361,427,Test,98.2,80
2362,427,Train,98.36065573770492,81
2363,427,Test,98.3,81
2364,427,Train,98.82903981264637,82
2365,427,Test,97.7,82
2366,427,Train,99.06323185011709,83
2367,427,Test,97.6,83
2368,427,Train,97.65807962529274,84
2369,427,Test,96.0,84
2370,427,Train,98.12646370023418,85
2371,427,Test,97.1,85
2372,427,Train,96.72131147540983,86
2373,427,Test,96.89999999999999,86
2374,427,Train,97.89227166276346,87
2375,427,Test,97.5,87
2376,427,Train,98.82903981264637,88
2377,427,Test,96.8,88
2378,427,Train,98.59484777517564,89
2379,427,Test,96.2,89
2380,427,Train,97.65807962529274,90
2381,427,Test,97.3,90
2382,427,Train,98.36065573770492,91
2383,427,Test,96.3,91
2384,427,Train,98.59484777517564,92
2385,427,Test,98.0,92
2386,427,Train,99.53161592505855,93
2387,427,Test,98.0,93
2388,427,Train,98.36065573770492,94
2389,427,Test,98.0,94
2390,427,Train,97.18969555035129,95
2391,427,Test,97.2,95
2392,427,Train,97.65807962529274,96
2393,427,Test,97.8,96
2394,427,Train,98.12646370023418,97
2395,427,Test,96.39999999999999,97
2396,427,Train,98.59484777517564,98
2397,427,Test,97.6,98
2398,427,Train,98.82903981264637,99
2399,427,Test,98.3,99
2400,469,Train,97.22814498933901,0
2401,469,Test,97.8,0
2402,469,Train,98.29424307036247,1
2403,469,Test,98.4,1
2404,469,Train,98.93390191897655,2
2405,469,Test,98.0,2
2406,469,Train,98.08102345415777,3
2407,469,Test,98.0,3
2408,469,Train,98.29424307036247,4
2409,469,Test,97.3,4
2410,469,Train,98.08102345415777,5
2411,469,Test,97.6,5
2412,469,Train,98.29424307036247,6
2413,469,Test,97.8,6
2414,469,Train,99.14712153518124,7
2415,469,Test,97.39999999999999,7
2416,469,Train,97.86780383795309,8
2417,469,Test,97.5,8
2418,469,Train,98.29424307036247,9
2419,469,Test,97.8,9
2420,469,Train,98.72068230277186,10
2421,469,Test,98.5,10
2422,469,Train,98.93390191897655,11
2423,469,Test,97.0,11
2424,469,Train,97.6545842217484,12
2425,469,Test,98.7,12
2426,469,Train,98.50746268656717,13
2427,469,Test,97.7,13
2428,469,Train,98.08102345415777,14
2429,469,Test,97.1,14
2430,469,Train,98.08102345415777,15
2431,469,Test,96.7,15
2432,469,Train,97.86780383795309,16
2433,469,Test,97.39999999999999,16
2434,469,Train,98.29424307036247,17
2435,469,Test,97.1,17
2436,469,Train,97.6545842217484,18
2437,469,Test,96.89999999999999,18
2438,469,Train,98.50746268656717,19
2439,469,Test,97.39999999999999,19
2440,469,Train,98.29424307036247,20
2441,469,Test,98.5,20
2442,469,Train,98.72068230277186,21
2443,469,Test,98.6,21
2444,469,Train,98.72068230277186,22
2445,469,Test,98.0,22
2446,469,Train,97.6545842217484,23
2447,469,Test,97.5,23
2448,469,Train,98.08102345415777,24
2449,469,Test,97.7,24
2450,469,Train,98.50746268656717,25
2451,469,Test,98.2,25
2452,469,Train,98.50746268656717,26
2453,469,Test,97.8,26
2454,469,Train,98.93390191897655,27
2455,469,Test,98.1,27
2456,469,Train,98.08102345415777,28
2457,469,Test,97.2,28
2458,469,Train,98.08102345415777,29
2459,469,Test,97.39999999999999,29
2460,469,Train,99.36034115138592,30
2461,469,Test,97.8,30
2462,469,Train,98.72068230277186,31
2463,469,Test,98.4,31
2464,469,Train,98.29424307036247,32
2465,469,Test,97.1,32
2466,469,Train,98.50746268656717,33
2467,469,Test,98.0,33
2468,469,Train,98.08102345415777,34
2469,469,Test,98.3,34
2470,469,Train,98.72068230277186,35
2471,469,Test,97.3,35
2472,469,Train,99.14712153518124,36
2473,469,Test,97.39999999999999,36
2474,469,Train,98.72068230277186,37
2475,469,Test,97.2,37
2476,469,Train,98.50746268656717,38
2477,469,Test,98.0,38
2478,469,Train,97.44136460554371,39
2479,469,Test,97.6,39
2480,469,Train,98.50746268656717,40
2481,469,Test,96.6,40
2482,469,Train,98.93390191897655,41
2483,469,Test,98.1,41
2484,469,Train,97.86780383795309,42
2485,469,Test,98.3,42
2486,469,Train,98.50746268656717,43
2487,469,Test,97.7,43
2488,469,Train,98.72068230277186,44
2489,469,Test,97.3,44
2490,469,Train,98.08102345415777,45
2491,469,Test,97.5,45
2492,469,Train,98.08102345415777,46
2493,469,Test,98.0,46
2494,469,Train,98.08102345415777,47
2495,469,Test,97.6,47
2496,469,Train,98.29424307036247,48
2497,469,Test,97.8,48
2498,469,Train,99.14712153518124,49
2499,469,Test,97.3,49
2500,469,Train,98.29424307036247,50
2501,469,Test,97.8,50
2502,469,Train,98.29424307036247,51
2503,469,Test,97.2,51
2504,469,Train,98.50746268656717,52
2505,469,Test,97.39999999999999,52
2506,469,Train,97.86780383795309,53
2507,469,Test,98.1,53
2508,469,Train,97.6545842217484,54
2509,469,Test,97.1,54
2510,469,Train,98.50746268656717,55
2511,469,Test,96.7,55
2512,469,Train,98.08102345415777,56
2513,469,Test,97.6,56
2514,469,Train,97.86780383795309,57
2515,469,Test,97.1,57
2516,469,Train,98.72068230277186,58
2517,469,Test,98.1,58
2518,469,Train,98.29424307036247,59
2519,469,Test,97.3,59
2520,469,Train,98.29424307036247,60
2521,469,Test,98.3,60
2522,469,Train,98.50746268656717,61
2523,469,Test,98.0,61
2524,469,Train,97.86780383795309,62
2525,469,Test,97.5,62
2526,469,Train,98.72068230277186,63
2527,469,Test,97.6,63
2528,469,Train,98.93390191897655,64
2529,469,Test,97.7,64
2530,469,Train,98.50746268656717,65
2531,469,Test,98.2,65
2532,469,Train,98.93390191897655,66
2533,469,Test,97.6,66
2534,469,Train,98.72068230277186,67
2535,469,Test,97.5,67
2536,469,Train,98.93390191897655,68
2537,469,Test,98.1,68
2538,469,Train,98.72068230277186,69
2539,469,Test,98.1,69
2540,469,Train,98.08102345415777,70
2541,469,Test,98.2,70
2542,469,Train,98.50746268656717,71
2543,469,Test,97.8,71
2544,469,Train,98.08102345415777,72
2545,469,Test,97.3,72
2546,469,Train,98.72068230277186,73
2547,469,Test,97.7,73
2548,469,Train,98.08102345415777,74
2549,469,Test,96.0,74
2550,469,Train,98.93390191897655,75
2551,469,Test,97.7,75
2552,469,Train,97.6545842217484,76
2553,469,Test,97.39999999999999,76
2554,469,Train,98.29424307036247,77
2555,469,Test,97.6,77
2556,469,Train,97.86780383795309,78
2557,469,Test,97.0,78
2558,469,Train,98.93390191897655,79
2559,469,Test,97.39999999999999,79
2560,469,Train,98.29424307036247,80
2561,469,Test,98.3,80
2562,469,Train,98.72068230277186,81
2563,469,Test,98.5,81
2564,469,Train,98.93390191897655,82
2565,469,Test,97.89999999999999,82
2566,469,Train,98.93390191897655,83
2567,469,Test,97.7,83
2568,469,Train,98.29424307036247,84
2569,469,Test,95.8,84
2570,469,Train,97.6545842217484,85
2571,469,Test,97.0,85
2572,469,Train,97.01492537313433,86
2573,469,Test,97.2,86
2574,469,Train,98.08102345415777,87
2575,469,Test,97.6,87
2576,469,Train,98.29424307036247,88
2577,469,Test,96.8,88
2578,469,Train,98.93390191897655,89
2579,469,Test,96.39999999999999,89
2580,469,Train,98.72068230277186,90
2581,469,Test,97.39999999999999,90
2582,469,Train,98.29424307036247,91
2583,469,Test,96.3,91
2584,469,Train,98.72068230277186,92
2585,469,Test,98.2,92
2586,469,Train,99.36034115138592,93
2587,469,Test,98.3,93
2588,469,Train,98.50746268656717,94
2589,469,Test,98.1,94
2590,469,Train,97.6545842217484,95
2591,469,Test,97.39999999999999,95
2592,469,Train,97.86780383795309,96
2593,469,Test,97.7,96
2594,469,Train,98.29424307036247,97
2595,469,Test,96.6,97
2596,469,Train,98.50746268656717,98
2597,469,Test,97.6,98
2598,469,Train,98.93390191897655,99
2599,469,Test,98.4,99
2600,515,Train,98.05825242718447,0
2601,515,Test,97.8,0
2602,515,Train,98.05825242718447,1
2603,515,Test,98.3,1
2604,515,Train,98.64077669902913,2
2605,515,Test,97.8,2
2606,515,Train,97.86407766990291,3
2607,515,Test,97.8,3
2608,515,Train,98.25242718446601,4
2609,515,Test,97.3,4
2610,515,Train,98.25242718446601,5
2611,515,Test,97.8,5
2612,515,Train,98.44660194174757,6
2613,515,Test,98.0,6
2614,515,Train,99.02912621359224,7
2615,515,Test,97.39999999999999,7
2616,515,Train,98.05825242718447,8
2617,515,Test,98.2,8
2618,515,Train,98.64077669902913,9
2619,515,Test,97.89999999999999,9
2620,515,Train,98.83495145631068,10
2621,515,Test,98.5,10
2622,515,Train,99.02912621359224,11
2623,515,Test,96.89999999999999,11
2624,515,Train,98.05825242718447,12
2625,515,Test,98.8,12
2626,515,Train,98.25242718446601,13
2627,515,Test,97.8,13
2628,515,Train,98.25242718446601,14
2629,515,Test,97.1,14
2630,515,Train,98.25242718446601,15
2631,515,Test,96.6,15
2632,515,Train,98.05825242718447,16
2633,515,Test,97.5,16
2634,515,Train,98.44660194174757,17
2635,515,Test,97.2,17
2636,515,Train,97.47572815533981,18
2637,515,Test,97.6,18
2638,515,Train,98.05825242718447,19
2639,515,Test,97.6,19
2640,515,Train,98.64077669902913,20
2641,515,Test,98.5,20
2642,515,Train,98.64077669902913,21
2643,515,Test,98.5,21
2644,515,Train,98.83495145631068,22
2645,515,Test,98.0,22
2646,515,Train,98.05825242718447,23
2647,515,Test,97.6,23
2648,515,Train,97.86407766990291,24
2649,515,Test,97.7,24
2650,515,Train,98.44660194174757,25
2651,515,Test,98.2,25
2652,515,Train,98.44660194174757,26
2653,515,Test,98.5,26
2654,515,Train,99.02912621359224,27
2655,515,Test,98.2,27
2656,515,Train,98.25242718446601,28
2657,515,Test,97.3,28
2658,515,Train,98.25242718446601,29
2659,515,Test,97.5,29
2660,515,Train,98.83495145631068,30
2661,515,Test,97.8,30
2662,515,Train,98.44660194174757,31
2663,515,Test,98.2,31
2664,515,Train,97.66990291262137,32
2665,515,Test,97.1,32
2666,515,Train,98.64077669902913,33
2667,515,Test,98.0,33
2668,515,Train,97.86407766990291,34
2669,515,Test,98.4,34
2670,515,Train,98.83495145631068,35
2671,515,Test,97.3,35
2672,515,Train,99.02912621359224,36
2673,515,Test,97.3,36
2674,515,Train,99.02912621359224,37
2675,515,Test,97.2,37
2676,515,Train,98.64077669902913,38
2677,515,Test,98.0,38
2678,515,Train,97.47572815533981,39
